SeqGeral	plot_name	Epoca	Acession_name	bloco	plant_number	Obs	Ramificacao	DataR0	Dia	Mes	Mesfev	Ano	NumRam	CompR	Altura total	QuantR	EscalaLEO	NumFrutosR0	NumSemR0	DAPR	DAPR1ano	DAPR1ano_Ext	NumEvRam	NumTFruto	NumTSem
12049	NegaMaluca.3.1.4	3	NegaMaluca	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12050	NegaMaluca.3.1.5	3	NegaMaluca	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12051	BRS-Kiriris.3.1.1	3	BRS-Kiriris	1	1	Ok	Ram5	1/10/2022	10	1	jan	2022	NA	NA	NA	8	3	NA	NA	335	NA	NA	NA	NA	NA
12052	BRS-Kiriris.3.1.2	3	BRS-Kiriris	1	2	Ok	Ram5	1/10/2022	10	1	jan	2022	NA	NA	NA	12	3	NA	NA	335	NA	NA	NA	NA	NA
12053	BRS-Kiriris.3.1.3	3	BRS-Kiriris	1	3	Ok	Ram5	1/10/2022	10	1	jan	2022	NA	NA	NA	23	3	NA	NA	335	NA	NA	NA	NA	NA
12054	BRS-Kiriris.3.1.4	3	BRS-Kiriris	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12055	BRS-Kiriris.3.1.5	3	BRS-Kiriris	1	5	Ok	Ram5	12/7/2021	7	12	dez	2021	NA	NA	NA	13	3	NA	NA	301	NA	NA	NA	NA	NA
12056	BGM-0598.3.1.1	3	BGM-0598	1	1	Ok	Ram5	10/19/2021	19	10	out	2021	NA	NA	NA	10	3	NA	NA	252	NA	NA	NA	NA	NA
12057	BGM-0598.3.1.2	3	BGM-0598	1	2	Ok	Ram5	11/9/2021	9	11	nov	2021	NA	NA	NA	26	3	NA	NA	273	NA	NA	NA	NA	NA
12058	BGM-0598.3.1.3	3	BGM-0598	1	3	Ok	Ram5	11/9/2021	9	11	nov	2021	NA	NA	NA	12	3	NA	NA	273	NA	NA	NA	NA	NA
12059	BGM-0598.3.1.4	3	BGM-0598	1	4	Ok	Ram5	11/9/2021	9	11	nov	2021	NA	NA	NA	7	3	NA	NA	273	NA	NA	NA	NA	NA
12060	BGM-0598.3.1.5	3	BGM-0598	1	5	Ok	Ram5	12/7/2021	7	12	dez	2021	NA	NA	NA	7	3	NA	NA	301	NA	NA	NA	NA	NA
12061	BGM-0935.3.1.1	3	BGM-0935	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12062	BGM-0935.3.1.2	3	BGM-0935	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12063	BGM-0935.3.1.3	3	BGM-0935	1	3	Ok	Ram5	9/30/2021	30	9	set	2021	NA	NA	NA	17	3	NA	NA	233	NA	NA	NA	NA	NA
12064	BGM-0935.3.1.4	3	BGM-0935	1	4	Ok	Ram5	10/19/2021	19	10	out	2021	NA	NA	NA	5	3	NA	NA	252	NA	NA	NA	NA	NA
12065	BGM-0935.3.1.5	3	BGM-0935	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12066	BRS-Mulatinha.3.1.1	3	BRS-Mulatinha	1	1	Ok	Ram5	2/9/2022	9	2	fev	2022	NA	NA	NA	16	3	NA	NA	365	NA	NA	NA	NA	NA
12067	BRS-Mulatinha.3.1.2	3	BRS-Mulatinha	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12068	BRS-Mulatinha.3.1.3	3	BRS-Mulatinha	1	3	Ok	Ram5	2/9/2022	9	2	fev	2022	NA	NA	NA	14	3	NA	NA	365	NA	NA	NA	NA	NA
12069	BRS-Mulatinha.3.1.4	3	BRS-Mulatinha	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12070	BRS-Mulatinha.3.1.5	3	BRS-Mulatinha	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12071	BGM-1118.3.1.1	3	BGM-1118	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12072	BGM-1118.3.1.2	3	BGM-1118	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12073	BGM-1118.3.1.3	3	BGM-1118	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12074	BGM-1118.3.1.4	3	BGM-1118	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12075	BGM-1118.3.1.5	3	BGM-1118	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12076	2011-34-45.3.1.1	3	2011-34-45	1	1	Ok	Ram5	1/26/2022	26	1	jan	2022	NA	NA	NA	7	3	1	NA	351	NA	NA	NA	NA	NA
12077	2011-34-45.3.1.2	3	2011-34-45	1	2	Ok	Ram5	12/7/2021	7	12	dez	2021	NA	NA	NA	18	3	NA	NA	301	NA	NA	NA	NA	NA
12078	2011-34-45.3.1.3	3	2011-34-45	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12079	2011-34-45.3.1.4	3	2011-34-45	1	4	Ok	Ram5	2/9/2022	9	2	fev	2022	NA	NA	NA	10	3	NA	NA	365	NA	NA	NA	NA	NA
12080	2011-34-45.3.1.5	3	2011-34-45	1	5	Ok	Ram5	1/10/2022	10	1	jan	2022	NA	NA	NA	7	3	NA	NA	335	NA	NA	NA	NA	NA
12081	Equador72.3.1.1	3	Equador72	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12082	Equador72.3.1.2	3	Equador72	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12083	Equador72.3.1.3	3	Equador72	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12084	Equador72.3.1.4	3	Equador72	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12085	Equador72.3.1.5	3	Equador72	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12086	BGM-0593.3.1.1	3	BGM-0593	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12087	BGM-0593.3.1.2	3	BGM-0593	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12088	BGM-0593.3.1.3	3	BGM-0593	1	3	Ok	Ram5	2/9/2022	9	2	fev	2022	NA	NA	NA	10	3	NA	NA	365	NA	NA	NA	NA	NA
12089	BGM-0593.3.1.4	3	BGM-0593	1	4	Ok	Ram5	2/9/2022	9	2	fev	2022	NA	NA	NA	10	3	NA	NA	365	NA	NA	NA	NA	NA
12090	BGM-0593.3.1.5	3	BGM-0593	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12091	BGM-0062.3.1.1	3	BGM-0062	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12092	BGM-0062.3.1.2	3	BGM-0062	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12093	BGM-0062.3.1.3	3	BGM-0062	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12094	BGM-0062.3.1.4	3	BGM-0062	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12095	BGM-0062.3.1.5	3	BGM-0062	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12096	BGM-0702.3.1.1	3	BGM-0702	1	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12097	BGM-0702.3.1.2	3	BGM-0702	1	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12098	BGM-0702.3.1.3	3	BGM-0702	1	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12099	BGM-0702.3.1.4	3	BGM-0702	1	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12100	BGM-0702.3.1.5	3	BGM-0702	1	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12101	Correntao.3.2.1	3	Correntao	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12102	Correntao.3.2.2	3	Correntao	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12103	Correntao.3.2.3	3	Correntao	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12104	Correntao.3.2.4	3	Correntao	2	4	Ok	Ram5	1/26/2022	26	1	jan	2022	NA	NA	NA	9	2	NA	NA	351	NA	NA	NA	NA	NA
12105	Correntao.3.2.5	3	Correntao	2	5	Ok	Ram5	2/9/2022	9	2	fev	2022	NA	NA	NA	13	3	NA	NA	365	NA	NA	NA	NA	NA
12106	NegaMaluca.3.2.1	3	NegaMaluca	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12107	NegaMaluca.3.2.2	3	NegaMaluca	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12108	NegaMaluca.3.2.3	3	NegaMaluca	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12109	NegaMaluca.3.2.4	3	NegaMaluca	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12110	NegaMaluca.3.2.5	3	NegaMaluca	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12111	BGM-0945.3.2.1	3	BGM-0945	2	1	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12112	BGM-0945.3.2.2	3	BGM-0945	2	2	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12113	BGM-0945.3.2.3	3	BGM-0945	2	3	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12114	BGM-0945.3.2.4	3	BGM-0945	2	4	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12115	BGM-0945.3.2.5	3	BGM-0945	2	5	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12116	BRS-Caipira.3.2.1	3	BRS-Caipira	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12117	BRS-Caipira.3.2.2	3	BRS-Caipira	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12118	BRS-Caipira.3.2.3	3	BRS-Caipira	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12119	BRS-Caipira.3.2.4	3	BRS-Caipira	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12120	BRS-Caipira.3.2.5	3	BRS-Caipira	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12121	Cigana.3.2.1	3	Cigana	2	1	Ok	Ram5	1/10/2022	10	1	jan	2022	NA	NA	NA	23	3	NA	NA	335	NA	NA	NA	NA	NA
12122	Cigana.3.2.2	3	Cigana	2	2	Ok	Ram5	12/9/2021	9	12	dez	2021	NA	NA	NA	15	3	NA	NA	303	NA	NA	NA	NA	NA
12123	Cigana.3.2.3	3	Cigana	2	3	Ok	Ram5	11/9/2021	9	11	nov	2021	NA	NA	NA	15	3	NA	NA	273	NA	NA	NA	NA	NA
12124	Cigana.3.2.4	3	Cigana	2	4	Ok	Ram5	12/9/2021	9	12	dez	2021	NA	NA	NA	9	3	NA	NA	303	NA	NA	NA	NA	NA
12125	Cigana.3.2.5	3	Cigana	2	5	Ok	Ram5	11/9/2021	9	11	nov	2021	NA	NA	NA	8	3	NA	NA	273	NA	NA	NA	NA	NA
12126	2011-34-69.3.2.1	3	2011-34-69	2	1	Ok	Ram5	2/9/2022	9	2	fev	2022	NA	NA	NA	15	3	NA	NA	365	NA	NA	NA	NA	NA
12127	2011-34-69.3.2.2	3	2011-34-69	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12128	2011-34-69.3.2.3	3	2011-34-69	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12129	2011-34-69.3.2.4	3	2011-34-69	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12130	2011-34-69.3.2.5	3	2011-34-69	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12131	BRS-Mulatinha.3.2.1	3	BRS-Mulatinha	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12132	BRS-Mulatinha.3.2.2	3	BRS-Mulatinha	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12133	BRS-Mulatinha.3.2.3	3	BRS-Mulatinha	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12134	BRS-Mulatinha.3.2.4	3	BRS-Mulatinha	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12135	BRS-Mulatinha.3.2.5	3	BRS-Mulatinha	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12136	BGM-0630.3.2.1	3	BGM-0630	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12137	BGM-0630.3.2.2	3	BGM-0630	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12138	BGM-0630.3.2.3	3	BGM-0630	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12139	BGM-0630.3.2.4	3	BGM-0630	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12140	BGM-0630.3.2.5	3	BGM-0630	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12141	BGM-0195.3.2.1	3	BGM-0195	2	1	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12142	BGM-0195.3.2.2	3	BGM-0195	2	2	Remover	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12143	BGM-0195.3.2.3	3	BGM-0195	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12144	BGM-0195.3.2.4	3	BGM-0195	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12145	BGM-0195.3.2.5	3	BGM-0195	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12146	BRS-Verdinha.3.2.1	3	BRS-Verdinha	2	1	Ok	Ram5	2/9/2022	9	2	fev	2022	NA	8	NA	3	0	NA	NA	365	NA	NA	NA	NA	NA
12147	BRS-Verdinha.3.2.2	3	BRS-Verdinha	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12148	BRS-Verdinha.3.2.3	3	BRS-Verdinha	2	3	Ok	Ram5	12/9/2021	9	12	dez	2021	NA	NA	NA	8	3	NA	NA	303	NA	NA	NA	NA	NA
12149	BRS-Verdinha.3.2.4	3	BRS-Verdinha	2	4	Ok	Ram5	12/9/2021	9	12	dez	2021	NA	NA	NA	25	3	NA	NA	303	NA	NA	NA	NA	NA
12150	BRS-Verdinha.3.2.5	3	BRS-Verdinha	2	5	Ok	Ram5	2/22/2022	22	2	fev	2022	NA	NA	NA	13	3	NA	NA	378	NA	NA	NA	NA	NA
12151	BRS-GemadeOvo.3.2.1	3	BRS-GemadeOvo	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12152	BRS-GemadeOvo.3.2.2	3	BRS-GemadeOvo	2	2	Ok	Ram5	11/9/2021	9	11	nov	2021	NA	NA	NA	5	3	NA	NA	273	NA	NA	NA	NA	NA
12153	BRS-GemadeOvo.3.2.3	3	BRS-GemadeOvo	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12154	BRS-Gema de Ovo.3.2.4	3	BRS-Gema de Ovo	2	4	Ok	Ram5	12/9/2021	9	12	dez	2021	NA	NA	NA	9	3	NA	NA	303	NA	NA	NA	NA	NA
12155	BRS-GemadeOvo.3.2.5	3	BRS-GemadeOvo	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12156	BGM-0590.3.2.1	3	BGM-0590	2	1	Ok	Ram5	12/9/2021	9	12	dez	2021	NA	NA	NA	20	3	NA	NA	303	NA	NA	NA	NA	NA
12157	BGM-0590.3.2.2	3	BGM-0590	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12158	BGM-0590.3.2.3	3	BGM-0590	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12159	BGM-0590.3.2.4	3	BGM-0590	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12160	BGM-0590.3.2.5	3	BGM-0590	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12161	BGM-1760.3.2.1	3	BGM-1760	2	1	Ok	Ram5	12/9/2021	9	12	dez	2021	NA	NA	NA	10	3	NA	NA	303	NA	NA	NA	NA	NA
12162	BGM-1760.3.2.2	3	BGM-1760	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12163	BGM-1760.3.2.3	3	BGM-1760	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12164	BGM-1760.3.2.4	3	BGM-1760	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12165	BGM-1760.3.2.5	3	BGM-1760	2	5	Ok	Ram5	10/19/2021	19	10	out	2021	NA	NA	NA	8	3	NA	NA	252	NA	NA	NA	NA	NA
12166	BGM-1118.3.2.1	3	BGM-1118	2	1	Ok	Ram5	12/9/2021	9	12	dez	2021	NA	NA	NA	7	3	NA	NA	303	NA	NA	NA	NA	NA
12167	BGM-1118.3.2.2	3	BGM-1118	2	2	Ok	Ram5	11/9/2021	9	11	nov	2021	NA	NA	NA	12	3	NA	NA	273	NA	NA	NA	NA	NA
12168	BGM-1118.3.2.3	3	BGM-1118	2	3	Ok	Ram5	11/9/2021	9	11	nov	2021	NA	NA	NA	8	3	NA	NA	273	NA	NA	NA	NA	NA
12169	BGM-1118.3.2.4	3	BGM-1118	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12170	BGM-1118.3.2.5	3	BGM-1118	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12171	BGM-1128.3.2.1	3	BGM-1128	2	1	Ok	Ram5	11/9/2021	9	11	nov	2021	NA	NA	NA	15	3	NA	NA	273	NA	NA	NA	NA	NA
12172	BGM-1128.3.2.2	3	BGM-1128	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12173	BGM-1128.3.2.3	3	BGM-1128	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12174	BGM-1128.3.2.4	3	BGM-1128	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12175	BGM-1128.3.2.5	3	BGM-1128	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12176	BGM-1511.3.2.1	3	BGM-1511	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12177	BGM-1511.3.2.2	3	BGM-1511	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12178	BGM-1511.3.2.3	3	BGM-1511	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12179	BGM-1511.3.2.4	3	BGM-1511	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12180	BGM-1511.3.2.5	3	BGM-1511	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12181	BRS-Formosa.3.2.1	3	BRS-Formosa	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12182	BRS-Formosa.3.2.2	3	BRS-Formosa	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12183	BRS-Formosa.3.2.3	3	BRS-Formosa	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12184	BRS-Formosa.3.2.4	3	BRS-Formosa	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12185	BRS-Formosa.3.2.5	3	BRS-Formosa	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12186	BGM-1722.3.2.1	3	BGM-1722	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12187	BGM-1722.3.2.2	3	BGM-1722	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12188	BGM-1722.3.2.3	3	BGM-1722	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12189	BGM-1722.3.2.4	3	BGM-1722	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12190	BGM-1722.3.2.5	3	BGM-1722	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12191	VassouraPreta.3.2.1	3	VassouraPreta	2	1	Ok	Ram5	2/22/2022	22	2	fev	2022	NA	NA	NA	19	3	NA	NA	378	NA	NA	NA	NA	NA
12192	VassouraPreta.3.2.2	3	VassouraPreta	2	2	Ok	Ram5	2/22/2022	22	2	fev	2022	NA	NA	NA	15	2	NA	NA	378	NA	NA	NA	NA	NA
12193	VassouraPreta.3.2.3	3	VassouraPreta	2	3	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12194	VassouraPreta.3.2.4	3	VassouraPreta	2	4	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12195	VassouraPreta.3.2.5	3	VassouraPreta	2	5	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12196	BRS-Tapioqueira.3.2.1	3	BRS-Tapioqueira	2	1	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
12197	BRS-Tapioqueira.3.2.2	3	BRS-Tapioqueira	2	2	Ok	Ram5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
