Dataplantio	Epoca	ano	mes	dia	Ndia	Quinzena	T.max	t.min	Prec.	Tmed	Tbase	ADD	ADDTot	Prec.Ac	Estacao
9/2/2021	3	2021	out	29	263	Q18	28.5	21.2	19.8	22.66	13	9.66	2745.674	732.8	Primavera
9/2/2021	3	2021	out	30	264	Q18	28	20.1	2.4	22.94	13	9.94	2755.614	735.2	Primavera
9/2/2021	3	2021	out	31	265	Q18	30.3	20.6	1.3	24.46	13	11.46	2767.074	736.5	Primavera
9/2/2021	3	2021	nov	1	266	Q19	31.5	21.1	0	25.14	13	12.14	2779.214	736.5	Primavera
9/2/2021	3	2021	nov	2	267	Q19	33	23	0	26.82	13	13.82	2793.034	736.5	Primavera
9/2/2021	3	2021	nov	3	268	Q19	28.7	21.6	48	25.1	13	12.1	2805.134	784.5	Primavera
9/2/2021	3	2021	nov	4	269	Q19	30.9	23.8	2.4	25.78	13	12.78	2817.914	786.9	Primavera
9/2/2021	3	2021	nov	5	270	Q19	31.3	21.2	90	23.94	13	10.94	2828.854	876.9	Primavera
9/2/2021	3	2021	nov	6	271	Q19	28.6	23.2	33	24.48	13	11.48	2840.334	909.9	Primavera
9/2/2021	3	2021	nov	7	272	Q19	30.1	22.4	33.2	25.7	13	12.7	2853.034	943.1	Primavera
9/2/2021	3	2021	nov	8	273	Q19	29.7	22.6	0.7	24.74	13	11.74	2864.774	943.8	Primavera
9/2/2021	3	2021	nov	9	274	Q19	31.9	23	0	25.9	13	12.9	2877.674	943.8	Primavera
9/2/2021	3	2021	nov	10	275	Q19	31	22.2	0	25.24	13	12.24	2889.914	943.8	Primavera
9/2/2021	3	2021	nov	11	276	Q19	31.3	22.2	0	25.5	13	12.5	2902.414	943.8	Primavera
9/2/2021	3	2021	nov	12	277	Q19	31.5	22	0	25.74	13	12.74	2915.154	943.8	Primavera
9/2/2021	3	2021	nov	13	278	Q19	29.2	22.2	0	24.68	13	11.68	2926.834	943.8	Primavera
9/2/2021	3	2021	nov	14	279	Q19	24.8	20.9	0	22.3	13	9.3	2936.134	943.8	Primavera
9/2/2021	3	2021	nov	15	280	Q19	23.9	20.9	4.6	22.22	13	9.22	2945.354	948.4	Primavera
9/2/2021	3	2021	nov	16	281	Q20	23.4	21	27.1	21.94	13	8.94	2954.294	975.5	Primavera
9/2/2021	3	2021	nov	17	282	Q20	28.9	20.9	3.9	24.34	13	11.34	2965.634	979.4	Primavera
9/2/2021	3	2021	nov	18	283	Q20	29.8	22.6	1.2	24.92	13	11.92	2977.554	980.6	Primavera
9/2/2021	3	2021	nov	19	284	Q20	32	21.1	0	26.1	13	13.1	2990.654	980.6	Primavera
9/2/2021	3	2021	nov	20	285	Q20	31.9	22.4	0	25.8	13	12.8	3003.454	980.6	Primavera
9/2/2021	3	2021	nov	21	286	Q20	32.5	22	0	26.3	13	13.3	3016.754	980.6	Primavera
9/2/2021	3	2021	nov	22	287	Q20	31.3	23.7	0	25.42	13	12.42	3029.174	980.6	Primavera
9/2/2021	3	2021	nov	23	288	Q20	29	23	0	24.84	13	11.84	3041.014	980.6	Primavera
9/2/2021	3	2021	nov	24	289	Q20	28.5	22.6	1.1	24.56	13	11.56	3052.574	981.7	Primavera
9/2/2021	3	2021	nov	25	290	Q20	29.9	23.3	0	25.32	13	12.32	3064.894	981.7	Primavera
9/2/2021	3	2021	nov	26	291	Q20	29.4	21.2	0	24.28	13	11.28	3076.174	981.7	Primavera
9/2/2021	3	2021	nov	27	292	Q20	31.6	20.6	0	25.64	13	12.64	3088.814	981.7	Primavera
9/2/2021	3	2021	nov	28	293	Q20	25.6	22.5	22.3	23.78	13	10.78	3099.594	1004	Primavera
9/2/2021	3	2021	nov	29	294	Q20	30.7	23.3	0	25.1	13	12.1	3111.694	1004	Primavera
9/2/2021	3	2021	nov	30	295	Q20	30	23.4	1.6	25.12	13	12.12	3123.814	1005.6	Primavera
9/2/2021	3	2021	dez	1	296	Q21	31.2	23.4	4.8	26.16	13	13.16	3136.974	1010.4	Verao
9/2/2021	3	2021	dez	2	297	Q21	30.1	23.5	0	25.96	13	12.96	3149.934	1010.4	Verao
9/2/2021	3	2021	dez	3	298	Q21	30.1	25.3	0	26.16	13	13.16	3163.094	1010.4	Verao
9/2/2021	3	2021	dez	4	299	Q21	28.7	21.9	29.2	23.78	13	10.78	3173.874	1039.6	Verao
9/2/2021	3	2021	dez	5	300	Q21	27.6	21.6	1.7	23.72	13	10.72	3184.594	1041.3	Verao
9/2/2021	3	2021	dez	6	301	Q21	30.7	22.6	0	25.24	13	12.24	3196.834	1041.3	Verao
9/2/2021	3	2021	dez	7	302	Q21	30.8	23	0	25.44	13	12.44	3209.274	1041.3	Verao
9/2/2021	3	2021	dez	8	303	Q21	31	23.5	1.8	25.74	13	12.74	3222.014	1043.1	Verao
9/2/2021	3	2021	dez	9	304	Q21	29.4	23.6	0	25.44	13	12.44	3234.454	1043.1	Verao
9/2/2021	3	2021	dez	10	305	Q21	30	23.8	41	24.96	13	11.96	3246.414	1084.1	Verao
9/2/2021	3	2021	dez	11	306	Q21	30.2	23.6	0.5	25.08	13	12.08	3258.494	1084.6	Verao
9/2/2021	3	2021	dez	12	307	Q21	30.5	22.3	14.8	25.18	13	12.18	3270.674	1099.4	Verao
9/2/2021	3	2021	dez	13	308	Q21	30.4	22	0	24.9	13	11.9	3282.574	1099.4	Verao
9/2/2021	3	2021	dez	14	309	Q21	30.8	22.6	0	25.36	13	12.36	3294.934	1099.4	Verao
9/2/2021	3	2021	dez	15	310	Q21	31	23.4	0	25.56	13	12.56	3307.494	1099.4	Verao
9/2/2021	3	2021	dez	16	311	Q22	29.2	23.5	0	24.78	13	11.78	3319.274	1099.4	Verao
9/2/2021	3	2021	dez	17	312	Q22	30.4	22.7	8.8	25.46	13	12.46	3331.734	1108.2	Verao
9/2/2021	3	2021	dez	18	313	Q22	30.8	23.4	0	25.68	13	12.68	3344.414	1108.2	Verao
9/2/2021	3	2021	dez	19	314	Q22	30.8	22.9	0	25.32	13	12.32	3356.734	1108.2	Verao
9/2/2021	3	2021	dez	20	315	Q22	30	23.5	0	25.44	13	12.44	3369.174	1108.2	Verao
9/2/2021	3	2021	dez	21	316	Q22	30.4	23	3.2	24.68	13	11.68	3380.854	1111.4	Verao
9/2/2021	3	2021	dez	22	317	Q22	29	22.8	8	24.8	13	11.8	3392.654	1119.4	Verao
9/2/2021	3	2021	dez	23	318	Q22	30	24	0.9	25.06	13	12.06	3404.714	1120.3	Verao
9/2/2021	3	2021	dez	24	319	Q22	29.8	22.4	23	25.18	13	12.18	3416.894	1143.3	Verao
9/2/2021	3	2021	dez	25	320	Q22	25.2	22.8	45.7	26.12	13	13.12	3430.014	1189	Verao
9/2/2021	3	2021	dez	26	321	Q22	28.4	21.6	42.4	24.26	13	11.26	3441.274	1231.4	Verao
9/2/2021	3	2021	dez	27	322	Q22	29.5	22.9	0	25.26	13	12.26	3453.534	1231.4	Verao
9/2/2021	3	2021	dez	28	323	Q22	30.7	23.2	0	25.3	13	12.3	3465.834	1231.4	Verao
9/2/2021	3	2021	dez	29	324	Q22	30.8	21	0	24.58	13	11.58	3477.414	1231.4	Verao
9/2/2021	3	2021	dez	30	325	Q22	30.5	22	0.3	24.54	13	11.54	3488.954	1231.7	Verao
9/2/2021	3	2021	dez	31	326	Q22	31.1	22.1	0	25.32	13	12.32	3501.274	1231.7	Verao
9/2/2021	3	2022	jan	1	327	Q23	30.6	22.5	0	25.34	13	12.34	3513.614	942.3	Verao
9/2/2021	3	2022	jan	2	328	Q23	31	22.2	0	25.14	13	12.14	3525.754	942.3	Verao
9/2/2021	3	2022	jan	3	329	Q23	30.2	21	0	24.56	13	11.56	3537.314	942.3	Verao
9/2/2021	3	2022	jan	4	330	Q23	31	20.1	0	24.54	13	11.54	3548.854	942.3	Verao
9/2/2021	3	2022	jan	5	331	Q23	31	21	0	24.42	13	11.42	3560.274	942.3	Verao
9/2/2021	3	2022	jan	6	332	Q23	31.4	21.5	0	25.5	13	12.5	3572.774	942.3	Verao
9/2/2021	3	2022	jan	7	333	Q23	32.1	23.4	0	24.34	13	11.34	3584.114	942.3	Verao
9/2/2021	3	2022	jan	8	334	Q23	31.6	22	15.7	25.08	13	12.08	3596.194	958	Verao
9/2/2021	3	2022	jan	9	335	Q23	30	22	0	24.84	13	11.84	3608.034	958	Verao
9/2/2021	3	2022	jan	10	336	Q23	31.4	22	0	24.84	13	11.84	3619.874	958	Verao
9/2/2021	3	2022	jan	11	337	Q23	32.2	21	0	24.96	13	11.96	3631.834	958	Verao
9/2/2021	3	2022	jan	12	338	Q23	31.4	20.6	0	25.06	13	12.06	3643.894	958	Verao
9/2/2021	3	2022	jan	13	339	Q23	31.4	20.6	0	25.06	13	12.06	3655.954	958	Verao
9/2/2021	3	2022	jan	14	340	Q23	30.8	22	0.8	24.72	13	11.72	3667.674	958.8	Verao
9/2/2021	3	2022	jan	15	341	Q23	29.2	21	4	24.12	13	11.12	3678.794	962.8	Verao
9/2/2021	3	2022	jan	16	342	Q24	30	22	0	24.88	13	11.88	3690.674	962.8	Verao
9/2/2021	3	2022	jan	17	343	Q24	31.5	21.8	0	25.2	13	12.2	3702.874	962.8	Verao
9/2/2021	3	2022	jan	18	344	Q24	31.6	22	0	25.28	13	12.28	3715.154	962.8	Verao
9/2/2021	3	2022	jan	19	345	Q24	32.4	21	0	25.56	13	12.56	3727.714	962.8	Verao
9/2/2021	3	2022	jan	20	346	Q24	29.6	23	0	24.92	13	11.92	3739.634	962.8	Verao
9/2/2021	3	2022	jan	21	347	Q24	30.8	22	34.3	24.76	13	11.76	3751.394	997.1	Verao
9/2/2021	3	2022	jan	22	348	Q24	31.8	22	8.2	25.52	13	12.52	3763.914	1005.3	Verao
9/2/2021	3	2022	jan	23	349	Q24	30	23	3.3	25	13	12	3775.914	1008.6	Verao
9/2/2021	3	2022	jan	24	350	Q24	30	21	0	24.96	13	11.96	3787.874	1008.6	Verao
9/2/2021	3	2022	jan	25	351	Q24	31.2	21	0	25.44	13	12.44	3800.314	1008.6	Verao
9/2/2021	3	2022	jan	26	352	Q24	30.7	22.6	0	25.62	13	12.62	3812.934	1008.6	Verao
9/2/2021	3	2022	jan	27	353	Q24	31	22	0.5	25.4	13	12.4	3825.334	1009.1	Verao
9/2/2021	3	2022	jan	28	354	Q24	30.7	22.6	0	25.84	13	12.84	3838.174	1009.1	Verao
9/2/2021	3	2022	jan	29	355	Q24	31.6	23	0	26.56	13	13.56	3851.734	1009.1	Verao
9/2/2021	3	2022	jan	30	356	Q24	32.5	22	0	26.1	13	13.1	3864.834	1009.1	Verao
9/2/2021	3	2022	jan	31	357	Q24	32.6	23	0.4	26.24	13	13.24	3878.074	1009.5	Verao
15/05/2021	4	2021	mai	15	1	Q1	26.4	20.5	1.6	22.48	13	9.48	9.48	1.6	Outono
15/05/2021	4	2021	mai	16	2	Q1	26.2	20.2	0	22.52	13	9.52	19	1.6	Outono
15/05/2021	4	2021	mai	17	3	Q1	27.6	19.8	0	23.06	13	10.06	29.06	1.6	Outono
15/05/2021	4	2021	mai	18	4	Q1	28.4	19.4	0	22.68	13	9.68	38.74	1.6	Outono
15/05/2021	4	2021	mai	19	5	Q1	27.6	17.9	0	22	13	9	47.74	1.6	Outono
15/05/2021	4	2021	mai	20	6	Q1	28.8	18.6	0	22.8	13	9.8	57.54	1.6	Outono
15/05/2021	4	2021	mai	21	7	Q1	29.9	19.4	0	23.22	13	10.22	67.76	1.6	Outono
15/05/2021	4	2021	mai	22	8	Q1	29.3	18.8	0	23.08	13	10.08	77.84	1.6	Outono
15/05/2021	4	2021	mai	23	9	Q1	30.2	19.4	0	24.02	13	11.02	88.86	1.6	Outono
15/05/2021	4	2021	mai	24	10	Q1	30	18.7	0	24	13	11	99.86	1.6	Outono
15/05/2021	4	2021	mai	25	11	Q1	29.8	19.6	0	23.4	13	10.4	110.26	1.6	Outono
15/05/2021	4	2021	mai	26	12	Q1	28	21.4	3.9	23.24	13	10.24	120.5	5.5	Outono
15/05/2021	4	2021	mai	27	13	Q1	28.4	19.2	0	22.4	13	9.4	129.9	5.5	Outono
15/05/2021	4	2021	mai	28	14	Q1	29.1	17.3	0	22.66	13	9.66	139.56	5.5	Outono
15/05/2021	4	2021	mai	29	15	Q1	28.8	18.4	0	23.04	13	10.04	149.6	5.5	Outono
15/05/2021	4	2021	mai	30	16	Q1	29.4	19.6	0	23.98	13	10.98	160.58	5.5	Outono
15/05/2021	4	2021	mai	31	17	Q1	28.2	20.4	0	23.44	13	10.44	171.02	5.5	Outono
15/05/2021	4	2021	jun	1	18	Q2	27.6	20.7	0.2	23.1	13	10.1	181.12	5.7	Outono
15/05/2021	4	2021	jun	2	19	Q2	25.8	21.5	2.2	22.56	13	9.56	190.68	7.9	Outono
15/05/2021	4	2021	jun	3	20	Q2	28.6	21.2	0.4	23.16	13	10.16	200.84	8.3	Outono
15/05/2021	4	2021	jun	4	21	Q2	27.2	20.4	1.6	23.1	13	10.1	210.94	9.9	Outono
15/05/2021	4	2021	jun	5	22	Q2	27.8	20.4	10	23	13	10	220.94	19.9	Outono
15/05/2021	4	2021	jun	6	23	Q2	27.2	21	3	22.88	13	9.88	230.82	22.9	Outono
15/05/2021	4	2021	jun	7	24	Q2	27.7	21	6.1	23.12	13	10.12	240.94	29	Outono
15/05/2021	4	2021	jun	8	25	Q2	27.6	20.9	0.4	23.28	13	10.28	251.22	29.4	Outono
15/05/2021	4	2021	jun	9	26	Q2	27.9	21.1	0	23.2	13	10.2	261.42	29.4	Outono
15/05/2021	4	2021	jun	10	27	Q2	26.2	20.3	3.4	21.56	13	8.56	269.98	32.8	Outono
15/05/2021	4	2021	jun	11	28	Q2	28.1	19.7	0.9	22.22	13	9.22	279.2	33.7	Outono
15/05/2021	4	2021	jun	12	29	Q2	29	19.4	0	22.54	13	9.54	288.74	33.7	Outono
15/05/2021	4	2021	jun	13	30	Q2	26.2	19.6	1	22.12	13	9.12	297.86	34.7	Outono
15/05/2021	4	2021	jun	14	31	Q2	24.7	20.7	14.8	22	13	9	306.86	49.5	Outono
15/05/2021	4	2021	jun	15	32	Q2	25.2	19.9	1.6	21.48	13	8.48	315.34	51.1	Outono
15/05/2021	4	2021	jun	16	33	Q3	27.4	18.4	0.3	22.28	13	9.28	324.62	51.4	Outono
15/05/2021	4	2021	jun	17	34	Q3	27.2	18.8	0	21.94	13	8.94	333.56	51.4	Outono
15/05/2021	4	2021	jun	18	35	Q3	26.9	18.7	0	22.16	13	9.16	342.72	51.4	Outono
15/05/2021	4	2021	jun	19	36	Q3	27.3	19.3	0.9	22.28	13	9.28	352	52.3	Outono
15/05/2021	4	2021	jun	20	37	Q3	26.6	20.1	3.7	22.86	13	9.86	361.86	56	Outono
15/05/2021	4	2021	jun	21	38	Q3	27.1	20.1	0	23.38	13	10.38	372.24	56	Outono
15/05/2021	4	2021	jun	22	39	Q3	24.6	20.6	3.6	22.56	13	9.56	381.8	59.6	Outono
15/05/2021	4	2021	jun	23	40	Q3	26.6	21	13.9	23.28	13	10.28	392.08	73.5	Outono
15/05/2021	4	2021	jun	24	41	Q3	25.5	20.8	0.4	22.06	13	9.06	401.14	73.9	Outono
15/05/2021	4	2021	jun	25	42	Q3	26.4	18.8	0	25.54	13	12.54	413.68	73.9	Outono
15/05/2021	4	2021	jun	26	43	Q3	25.1	17.2	0	20.76	13	7.76	421.44	73.9	Outono
15/05/2021	4	2021	jun	27	44	Q3	26.1	18.7	1.8	21.38	13	8.38	429.82	75.7	Outono
15/05/2021	4	2021	jun	28	45	Q3	24.5	19.5	12	20.84	13	7.84	437.66	87.7	Outono
15/05/2021	4	2021	jun	29	46	Q3	24.2	19.1	5.1	21.48	13	8.48	446.14	92.8	Outono
15/05/2021	4	2021	jun	30	47	Q3	21.2	18.8	0	21.1	13	8.1	454.24	92.8	Outono
15/05/2021	4	2021	jul	1	48	Q4	24	20.6	0.3	21.14	13	8.14	462.38	93.1	Inverno
15/05/2021	4	2021	jul	2	49	Q4	22.4	19.9	18	20.7	13	7.7	470.08	111.1	Inverno
15/05/2021	4	2021	jul	3	50	Q4	25.3	17.5	4.8	21.2	13	8.2	478.28	115.9	Inverno
15/05/2021	4	2021	jul	4	51	Q4	24.9	18.8	0	20.94	13	7.94	486.22	115.9	Inverno
15/05/2021	4	2021	jul	5	52	Q4	22.6	19.2	2	20.46	13	7.46	493.68	117.9	Inverno
15/05/2021	4	2021	jul	6	53	Q4	23	19.8	20	20.82	13	7.82	501.5	137.9	Inverno
15/05/2021	4	2021	jul	7	54	Q4	24	19.4	1.5	20.92	13	7.92	509.42	139.4	Inverno
15/05/2021	4	2021	jul	8	55	Q4	25	18	0.2	20.96	13	7.96	517.38	139.6	Inverno
15/05/2021	4	2021	jul	9	56	Q4	25	19.2	0.8	21.7	13	8.7	526.08	140.4	Inverno
15/05/2021	4	2021	jul	10	57	Q4	25.6	19.6	2.4	21.76	13	8.76	534.84	142.8	Inverno
15/05/2021	4	2021	jul	11	58	Q4	25.3	19.6	0	21.84	13	8.84	543.68	142.8	Inverno
15/05/2021	4	2021	jul	12	59	Q4	27.3	18.7	0.4	22.64	13	9.64	553.32	143.2	Inverno
15/05/2021	4	2021	jul	13	60	Q4	27	18.4	0	21.6	13	8.6	561.92	143.2	Inverno
15/05/2021	4	2021	jul	14	61	Q4	26.9	20.2	9.6	22.24	13	9.24	571.16	152.8	Inverno
15/05/2021	4	2021	jul	15	62	Q4	25.2	20.2	2.7	21.64	13	8.64	579.8	155.5	Inverno
15/05/2021	4	2021	jul	16	63	Q5	27.4	17.2	2.4	21.58	13	8.58	588.38	157.9	Inverno
15/05/2021	4	2021	jul	17	64	Q5	27.4	16.8	0	22.18	13	9.18	597.56	157.9	Inverno
15/05/2021	4	2021	jul	18	65	Q5	25.2	17.8	0	21.24	13	8.24	605.8	157.9	Inverno
15/05/2021	4	2021	jul	19	66	Q5	28.4	19.9	0	22.32	13	9.32	615.12	157.9	Inverno
15/05/2021	4	2021	jul	20	67	Q5	28	20.8	0	23.16	13	10.16	625.28	157.9	Inverno
15/05/2021	4	2021	jul	21	68	Q5	24	20.7	0.2	21.36	13	8.36	633.64	158.1	Inverno
15/05/2021	4	2021	jul	22	69	Q5	25.2	19.4	6.4	19.82	13	6.82	640.46	164.5	Inverno
15/05/2021	4	2021	jul	23	70	Q5	23.6	19.1	11.3	18.84	13	5.84	646.3	175.8	Inverno
15/05/2021	4	2021	jul	24	71	Q5	22.3	18	14.1	19.56	13	6.56	652.86	189.9	Inverno
15/05/2021	4	2021	jul	25	72	Q5	26.4	19.5	28.7	21.34	13	8.34	661.2	218.6	Inverno
15/05/2021	4	2021	jul	26	73	Q5	25.8	19.1	6.8	21.3	13	8.3	669.5	225.4	Inverno
15/05/2021	4	2021	jul	27	74	Q5	25	18.4	0.4	21.08	13	8.08	677.58	225.8	Inverno
15/05/2021	4	2021	jul	28	75	Q5	28.8	17.8	4.2	22.36	13	9.36	686.94	230	Inverno
15/05/2021	4	2021	jul	29	76	Q5	28.6	19.1	0.2	22.12	13	9.12	696.06	230.2	Inverno
15/05/2021	4	2021	jul	30	77	Q5	27.8	21.1	0	22.34	13	9.34	705.4	230.2	Inverno
15/05/2021	4	2021	jul	31	78	Q5	21.4	18.8	13.1	19.58	13	6.58	711.98	243.3	Inverno
15/05/2021	4	2021	ago	1	79	Q6	24.2	17.7	17.1	19.98	13	6.98	718.96	260.4	Inverno
15/05/2021	4	2021	ago	2	80	Q6	21.4	17.8	10.7	18.42	13	5.42	724.38	271.1	Inverno
15/05/2021	4	2021	ago	3	81	Q6	26	18	16.7	20.5	13	7.5	731.88	287.8	Inverno
15/05/2021	4	2021	ago	4	82	Q6	25.6	17.6	0	20.78	13	7.78	739.66	287.8	Inverno
15/05/2021	4	2021	ago	5	83	Q6	25.4	18.4	1.5	20.8	13	7.8	747.46	289.3	Inverno
15/05/2021	4	2021	ago	6	84	Q6	26.4	19.1	8.6	20.98	13	7.98	755.44	297.9	Inverno
15/05/2021	4	2021	ago	7	85	Q6	23.3	16.5	3	19.86	13	6.86	762.3	300.9	Inverno
15/05/2021	4	2021	ago	8	86	Q6	25.8	18	32	21.34	13	8.34	770.64	332.9	Inverno
15/05/2021	4	2021	ago	9	87	Q6	25.2	19.3	3	21.554	13	8.554	779.194	335.9	Inverno
15/05/2021	4	2021	ago	10	88	Q6	26.8	17.9	0	21.06	13	8.06	787.254	335.9	Inverno
15/05/2021	4	2021	ago	11	89	Q6	27.5	17	0	21.42	13	8.42	795.674	335.9	Inverno
15/05/2021	4	2021	ago	12	90	Q6	27.4	17.8	0.4	21.42	13	8.42	804.094	336.3	Inverno
15/05/2021	4	2021	ago	13	91	Q6	25.9	18.5	2	21.2	13	8.2	812.294	338.3	Inverno
15/05/2021	4	2021	ago	14	92	Q6	23.6	18	2.6	20.36	13	7.36	819.654	340.9	Inverno
15/05/2021	4	2021	ago	15	93	Q6	26.7	18.8	2.2	21.36	13	8.36	828.014	343.1	Inverno
15/05/2021	4	2021	ago	16	94	Q7	26.2	17.1	0.2	21.08	13	8.08	836.094	343.3	Inverno
15/05/2021	4	2021	ago	17	95	Q7	26.4	17	0	21.76	13	8.76	844.854	343.3	Inverno
15/05/2021	4	2021	ago	18	96	Q7	26	18.8	0.7	21.66	13	8.66	853.514	344	Inverno
15/05/2021	4	2021	ago	19	97	Q7	26.6	19.4	4.8	21.92	13	8.92	862.434	348.8	Inverno
15/05/2021	4	2021	ago	20	98	Q7	26.9	18.3	0.3	22	13	9	871.434	349.1	Inverno
15/05/2021	4	2021	ago	21	99	Q7	26.6	18.6	2.4	21.34	13	8.34	879.774	351.5	Inverno
15/05/2021	4	2021	ago	22	100	Q7	26	19.4	2.4	21.98	13	8.98	888.754	353.9	Inverno
15/05/2021	4	2021	ago	23	101	Q7	26.3	19.2	6.2	21.68	13	8.68	897.434	360.1	Inverno
15/05/2021	4	2021	ago	24	102	Q7	26.2	18.8	1	21.42	13	8.42	905.854	361.1	Inverno
15/05/2021	4	2021	ago	25	103	Q7	25.5	18.3	0	21.22	13	8.22	914.074	361.1	Inverno
15/05/2021	4	2021	ago	26	104	Q7	27.8	19.4	3.4	22.3	13	9.3	923.374	364.5	Inverno
15/05/2021	4	2021	ago	27	105	Q7	26.2	19.5	0	22.06	13	9.06	932.434	364.5	Inverno
15/05/2021	4	2021	ago	28	106	Q7	27.5	20.3	4.4	22.66	13	9.66	942.094	368.9	Inverno
15/05/2021	4	2021	ago	29	107	Q7	26.6	20.4	0.5	22.32	13	9.32	951.414	369.4	Inverno
15/05/2021	4	2021	ago	30	108	Q7	27.2	19.7	0	22.68	13	9.68	961.094	369.4	Inverno
15/05/2021	4	2021	ago	31	109	Q7	27	20.4	0	22.36	13	9.36	970.454	369.4	Inverno
15/05/2021	4	2021	set	1	110	Q8	27	20.3	3.8	23	13	10	980.454	373.2	Primavera
15/05/2021	4	2021	set	2	111	Q8	25.8	20	1.5	21.82	13	8.82	989.274	374.7	Primavera
15/05/2021	4	2021	set	3	112	Q8	25.2	18.5	1.2	21.98	13	8.98	998.254	375.9	Primavera
15/05/2021	4	2021	set	4	113	Q8	24.4	20.7	1.1	22.72	13	9.72	1007.974	377	Primavera
15/05/2021	4	2021	set	5	114	Q8	30.1	21.7	0	24.6	13	11.6	1019.574	377	Primavera
15/05/2021	4	2021	set	6	115	Q8	29.5	21.4	0	24.06	13	11.06	1030.634	377	Primavera
15/05/2021	4	2021	set	7	116	Q8	28.6	21	0	23.28	13	10.28	1040.914	377	Primavera
15/05/2021	4	2021	set	8	117	Q8	28.3	21.1	0	23.62	13	10.62	1051.534	377	Primavera
15/05/2021	4	2021	set	9	118	Q8	24.2	19.4	0	21.76	13	8.76	1060.294	377	Primavera
15/05/2021	4	2021	set	10	119	Q8	28.7	17.9	0	22.62	13	9.62	1069.914	377	Primavera
15/05/2021	4	2021	set	11	120	Q8	29	17.6	0	22.56	13	9.56	1079.474	377	Primavera
15/05/2021	4	2021	set	12	121	Q8	29.2	20.7	0	23.78	13	10.78	1090.254	377	Primavera
15/05/2021	4	2021	set	13	122	Q8	28.4	21.7	2.3	23.6	13	10.6	1100.854	379.3	Primavera
15/05/2021	4	2021	set	14	123	Q8	29.2	19.8	0	23.32	13	10.32	1111.174	379.3	Primavera
15/05/2021	4	2021	set	15	124	Q8	29.3	20.2	0	23.66	13	10.66	1121.834	379.3	Primavera
15/05/2021	4	2021	set	16	125	Q9	29.4	19.2	0	23.08	13	10.08	1131.914	379.3	Primavera
15/05/2021	4	2021	set	17	126	Q9	28	20.3	0	22.48	13	9.48	1141.394	379.3	Primavera
15/05/2021	4	2021	set	18	127	Q9	28	17.1	0	22.24	13	9.24	1150.634	379.3	Primavera
15/05/2021	4	2021	set	19	128	Q9	30	17.8	0	23.16	13	10.16	1160.794	379.3	Primavera
15/05/2021	4	2021	set	20	129	Q9	29.8	18.6	0	22.76	13	9.76	1170.554	379.3	Primavera
15/05/2021	4	2021	set	21	130	Q9	30.8	21	2.6	24.06	13	11.06	1181.614	381.9	Primavera
15/05/2021	4	2021	set	22	131	Q9	32.9	19.5	0	24.5	13	11.5	1193.114	381.9	Primavera
15/05/2021	4	2021	set	23	132	Q9	24.8	21.8	0	22.96	13	9.96	1203.074	381.9	Primavera
15/05/2021	4	2021	set	24	133	Q9	25	19.4	4.4	25.26	13	12.26	1215.334	386.3	Primavera
15/05/2021	4	2021	set	25	134	Q9	26	19.1	1.2	22.32	13	9.32	1224.654	387.5	Primavera
15/05/2021	4	2021	set	26	135	Q9	26	19.7	1.2	22.48	13	9.48	1234.134	388.7	Primavera
15/05/2021	4	2021	set	27	136	Q9	29.228	21.6	8.4	23.68	13	10.68	1244.814	397.1	Primavera
15/05/2021	4	2021	set	28	137	Q9	28	20.2	0	23.02	13	10.02	1254.834	397.1	Primavera
15/05/2021	4	2021	set	29	138	Q9	29.4	20.3	0	23.18	13	10.18	1265.014	397.1	Primavera
15/05/2021	4	2021	set	30	139	Q9	30.3	19.5	0	24.52	13	11.52	1276.534	397.1	Primavera
15/05/2021	4	2021	out	1	140	Q10	31.8	22	0	25.52	13	12.52	1289.054	397.1	Primavera
15/05/2021	4	2021	out	2	141	Q10	31	21.6	0	24.52	13	11.52	1300.574	397.1	Primavera
15/05/2021	4	2021	out	3	142	Q10	30.7	22.2	0	24.18	13	11.18	1311.754	397.1	Primavera
15/05/2021	4	2021	out	4	143	Q10	30.8	21	0	24.66	13	11.66	1323.414	397.1	Primavera
15/05/2021	4	2021	out	5	144	Q10	31.4	18.8	0	23.96	13	10.96	1334.374	397.1	Primavera
15/05/2021	4	2021	out	6	145	Q10	30.6	20.2	0.6	24	13	11	1345.374	397.7	Primavera
15/05/2021	4	2021	out	7	146	Q10	31	20.2	0	24.16	13	11.16	1356.534	397.7	Primavera
15/05/2021	4	2021	out	8	147	Q10	29.9	20.2	0	23.84	13	10.84	1367.374	397.7	Primavera
15/05/2021	4	2021	out	9	148	Q10	31	20	0	24.8	13	11.8	1379.174	397.7	Primavera
15/05/2021	4	2021	out	10	149	Q10	31.3	20.3	0	24.34	13	11.34	1390.514	397.7	Primavera
15/05/2021	4	2021	out	11	150	Q10	32.5	20.4	0	24.84	13	11.84	1402.354	397.7	Primavera
15/05/2021	4	2021	out	12	151	Q10	32	23.3	0	25.92	13	12.92	1415.274	397.7	Primavera
15/05/2021	4	2021	out	13	152	Q10	31	23	0	25.52	13	12.52	1427.794	397.7	Primavera
15/05/2021	4	2021	out	14	153	Q10	32.3	22.4	0	25.94	13	12.94	1440.734	397.7	Primavera
15/05/2021	4	2021	out	15	154	Q10	31.9	23.2	0.2	25.72	13	12.72	1453.454	397.9	Primavera
