SeqGeral	plot_name	Epoca	Acession_name	bloco	plant_number	Obs	Ramificacao	DataR0	Dia	Mes	Mesfev	Ano	NumRam	CompR	Altura total	QuantR	EscalaLEO	NumFrutosR0	NumSemR0	DAPR	DAPR1ano	DAPR1ano_Ext	NumEvRam	NumTFruto	NumTSem
156	BGM-0935.1.1.1	1	BGM-0935	1	1	Ok	Ram0	11/27/2020	27	11	nov	2020	5	65	NA	NA	1	NA	NA	70	70	70	7	0	0
157	BGM-0935.1.1.2	1	BGM-0935	1	2	Ok	Ram0	12/22/2020	22	12	dez	2020	4	60	NA	NA	0	0	NA	95	95	95	5	0	0
158	BGM-0935.1.1.3	1	BGM-0935	1	3	Ok	Ram0	1/23/2021	23	1	jan	2021	2	95	186	NA	0	0	NA	127	127	127	3	0	0
159	BGM-0935.1.1.4	1	BGM-0935	1	4	Ok	Ram0	02/09/21	9	2	fev	2021	2	70	176	NA	0	0	NA	144	144	144	3	0	0
160	BGM-0935.1.1.5	1	BGM-0935	1	5	Ok	Ram0	12/22/2020	22	12	dez	2020	4	50	NA	NA	0	0	NA	95	95	95	5	0	0
161	BGM-1118.1.1.1	1	BGM-1118	1	1	Ok	Ram0	1/23/2021	23	1	jan	2021	4	75	NA	NA	0	0	NA	127	127	127	5	1	0
162	BGM-1118.1.1.2	1	BGM-1118	1	2	Ok	Ram0	01/07/21	7	1	jan	2021	3	65	143	NA	0	0	NA	111	111	111	4	0	0
163	BGM-1118.1.1.3	1	BGM-1118	1	3	Ok	Ram0	03/05/21	5	3	mar	2021	1	95	137	NA	1	NA	NA	168	168	168	2	0	0
164	BGM-1118.1.1.4	1	BGM-1118	1	4	Ok	Ram0	01/07/21	7	1	jan	2021	4	65	165	NA	1	NA	NA	111	111	111	5	0	0
165	BGM-1118.1.1.5	1	BGM-1118	1	5	Ok	Ram0	11/27/2020	27	11	nov	2020	3	20	195	NA	0	0	NA	70	70	70	5	0	0
166	BGM-0195.1.1.1	1	BGM-0195	1	1	Ok	Ram0	08/05/21	5	8	ago	2021	0	NA	NA	NA	1	NA	NA	321	321	321	1	0	0
167	BGM-0195.1.1.2	1	BGM-0195	1	2	Ok	Ram0	6/30/2021	30	6	jun	2021	2	NA	NA	NA	1	1	NA	285	285	285	4	2	0
168	BGM-0195.1.1.3	1	BGM-0195	1	3	Ok	Ram0	9/29/2021	29	9	set	2021	NA	NA	NA	NA	2	NA	NA	376	376	376	1	0	0
169	BGM-0195.1.1.4	1	BGM-0195	1	4	Ok	Ram0	7/20/2021	20	7	jul	2021	2	150	195	NA	1	NA	NA	305	305	305	4	0	0
170	BGM-0195.1.1.5	1	BGM-0195	1	5	Ok	Ram0	6/30/2021	30	6	jun	2021	2	155	NA	NA	1	NA	NA	285	285	285	4	3	0
171	BGM-1118.1.2.1	1	BGM-1118	2	1	Ok	Ram0	02/09/21	9	2	fev	2021	3	250	305	NA	0	0	NA	144	144	144	4	4	0
172	BGM-1118.1.2.2	1	BGM-1118	2	2	Ok	Ram0	3/18/2021	18	3	mar	2021	4	95	NA	NA	0	0	NA	181	181	181	6	0	0
173	BGM-1118.1.2.3	1	BGM-1118	2	3	Ok	Ram0	02/09/21	9	2	fev	2021	0	80	80	NA	0	0	NA	144	144	144	1	0	0
174	BGM-1118.1.2.4	1	BGM-1118	2	4	Ok	Ram0	3/18/2021	18	3	mar	2021	4	80	NA	NA	0	0	NA	181	181	181	5	0	0
175	BGM-1118.1.2.5	1	BGM-1118	2	5	Ok	Ram0	05/03/21	3	5	mai	2021	1	100	145	NA	0	0	NA	227	227	227	2	0	0
176	BGM-0062.1.2.1	1	BGM-0062	2	1	Ok	Ram0	5/27/2021	27	5	mai	2021	3	155	NA	NA	1	NA	NA	251	251	251	4	3	7
177	BGM-0062.1.2.2	1	BGM-0062	2	2	Ok	Ram0	5/27/2021	27	5	mai	2021	3	145	NA	NA	1	NA	NA	251	251	251	4	0	0
178	BGM-0062.1.2.3	1	BGM-0062	2	3	Ok	Ram0	4/16/2021	16	4	abr	2021	3	145	NA	NA	1	NA	NA	210	210	210	5	0	0
179	BGM-0062.1.2.4	1	BGM-0062	2	4	Ok	Ram0	5/27/2021	27	5	mai	2021	3	165	NA	NA	0	0	NA	251	251	251	4	5	0
180	BGM-0062.1.2.5	1	BGM-0062	2	5	Ok	Ram0	4/16/2021	16	4	abr	2021	3	130	NA	NA	1	NA	NA	210	210	210	4	2	0
181	BGM-0707.1.2.1	1	BGM-0707	2	1	Ok	Ram0	5/27/2021	27	5	mai	2021	1	155	NA	NA	1	NA	NA	251	251	251	2	0	0
182	BGM-0707.1.2.2	1	BGM-0707	2	2	Ok	Ram0	03/05/21	5	3	mar	2021	3	80	152	NA	1	NA	NA	168	168	168	4	0	0
183	BGM-0707.1.2.3	1	BGM-0707	2	3	Ok	Ram0	1/23/2021	23	1	jan	2021	4	60	NA	NA	1	NA	NA	127	127	127	5	0	0
184	BGM-0707.1.2.4	1	BGM-0707	2	4	Ok	Ram0	2/19/2021	19	2	fev	2021	4	105	NA	NA	1	NA	NA	154	154	154	5	6	3
185	BGM-0707.1.2.5	1	BGM-0707	2	5	Ok	Ram0	2/19/2021	19	2	fev	2021	1	35	NA	NA	1	NA	NA	154	154	154	2	0	0
186	BGM-1760.1.2.1	1	BGM-1760	2	1	Ok	Ram0	4/16/2021	16	4	abr	2021	3	55	NA	NA	0	0	NA	210	210	210	4	0	0
187	BGM-1760.1.2.2	1	BGM-1760	2	2	Ok	Ram0	02/09/21	9	2	fev	2021	4	70	NA	NA	1	NA	NA	144	144	144	6	1	0
188	BGM-1760.1.2.3	1	BGM-1760	2	3	Ok	Ram0	12/22/2020	22	12	dez	2020	5	45	NA	NA	1	1	NA	95	95	95	6	3	2
189	BGM-1760.1.2.4	1	BGM-1760	2	4	Ok	Ram0	03/05/21	5	3	mar	2021	4	90	NA	NA	0	0	NA	168	168	168	6	8	0
190	BGM-1760.1.2.5	1	BGM-1760	2	5	Ok	Ram0	1/23/2021	23	1	jan	2021	4	40	NA	NA	0	0	NA	127	127	127	5	1	0
191	BGM-1722.1.2.1	1	BGM-1722	2	1	Ok	Ram0	4/16/2021	16	4	abr	2021	4	120	NA	NA	0	0	NA	210	210	210	5	3	1
192	BGM-1722.1.2.2	1	BGM-1722	2	2	Ok	Ram0	03/05/21	5	3	mar	2021	3	100	NA	NA	1	NA	NA	168	168	168	4	0	0
193	BGM-1722.1.2.3	1	BGM-1722	2	3	Ok	Ram0	06/09/21	9	6	jun	2021	3	NA	NA	NA	1	1	NA	264	264	264	4	5	0
194	BGM-1722.1.2.4	1	BGM-1722	2	4	Ok	Ram0	4/16/2021	16	4	abr	2021	4	115	NA	NA	0	0	NA	210	210	210	5	6	5
195	BGM-1722.1.2.5	1	BGM-1722	2	5	Ok	Ram0	3/18/2021	18	3	mar	2021	3	140	NA	NA	1	NA	NA	181	181	181	4	2	0
196	Cigana.1.2.1	1	Cigana	2	1	Ok	Ram0	4/16/2021	16	4	abr	2021	3	130	NA	NA	0	0	NA	210	210	210	4	0	0
197	Cigana.1.2.2	1	Cigana	2	2	Ok	Ram0	6/30/2021	30	6	jun	2021	2	NA	NA	NA	0	0	NA	285	285	285	3	1	0
198	Cigana.1.2.3	1	Cigana	2	3	Ok	Ram0	4/16/2021	16	4	abr	2021	3	110	NA	NA	0	0	NA	210	210	210	5	0	0
199	Cigana.1.2.4	1	Cigana	2	4	Ok	Ram0	06/09/21	9	6	jun	2021	2	180	NA	NA	0	0	NA	264	264	264	4	0	0
200	Cigana.1.2.5	1	Cigana	2	5	Ok	Ram0	08/05/21	5	8	ago	2021	0	205	205	NA	0	0	NA	321	321	321	1	0	0
201	BGM-0195.1.2.1	1	BGM-0195	2	1	Ok	Ram0	11/09/21	9	11	nov	2021	NA	NA	NA	NA	1	NA	NA	417	NA	417	0	0	0
202	BGM-0195.1.2.2	1	BGM-0195	2	2	Ok	Ram0	6/30/2021	30	6	jun	2021	1	250	NA	NA	0	0	NA	285	285	285	2	0	0
203	BGM-0195.1.2.3	1	BGM-0195	2	3	Ok	Ram0	5/27/2021	27	5	mai	2021	2	170	NA	NA	0	0	NA	251	251	251	3	0	0
204	BGM-0195.1.2.4	1	BGM-0195	2	4	Ok	Ram0	08/05/21	5	8	ago	2021	0	NA	NA	NA	0	0	NA	321	321	321	1	0	0
205	BGM-0195.1.2.5	1	BGM-0195	2	5	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	0	0	NA	285	285	285	3	0	0
206	BGM-0935.1.2.1	1	BGM-0935	2	1	Ok	Ram0	11/27/2020	27	11	nov	2020	6	60	NA	NA	1	NA	NA	70	70	70	7	0	0
207	BGM-0935.1.2.2	1	BGM-0935	2	2	Ok	Ram0	11/27/2020	27	11	nov	2020	5	50	NA	NA	1	NA	NA	70	70	70	6	0	0
208	BGM-0935.1.2.3	1	BGM-0935	2	3	Ok	Ram0	12/22/2020	22	12	dez	2020	5	40	NA	NA	0	0	NA	95	95	95	6	0	0
209	BGM-0935.1.2.4	1	BGM-0935	2	4	Ok	Ram0	1/23/2021	23	1	jan	2021	5	85	NA	NA	1	NA	NA	127	127	127	6	1	0
210	BGM-0935.1.2.5	1	BGM-0935	2	5	Ok	Ram0	11/27/2020	27	11	nov	2020	5	40	NA	NA	0	0	NA	70	70	70	6	0	0
211	2011-34-41.1.2.1	1	2011-34-41	2	1	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
212	2011-34-41.1.2.2	1	2011-34-41	2	2	Ok	Ram0	5/27/2021	27	5	mai	2021	2	210	NA	NA	0	0	NA	251	251	251	4	0	0
213	2011-34-41.1.2.3	1	2011-34-41	2	3	Ok	Ram0	4/30/2021	30	4	abr	2021	3	105	NA	NA	1	NA	NA	224	224	224	4	0	0
214	2011-34-41.1.2.4	1	2011-34-41	2	4	Ok	Ram0	08/05/21	5	8	ago	2021	1	NA	NA	NA	0	0	NA	321	321	321	2	0	0
215	2011-34-41.1.2.5	1	2011-34-41	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
216	BRS-PotiBranca.1.2.1	1	BRS-PotiBranca	2	1	Remover	Ram0	11/09/21	9	11	nov	2021	NA	NA	NA	NA	2	NA	NA	417	NA	417	0	0	0
217	BRS-PotiBranca.1.2.2	1	BRS-PotiBranca	2	2	Remover	Ram0	10/18/2021	18	10	out	2021	NA	NA	NA	NA	1	NA	NA	395	NA	395	0	0	0
218	BRS-PotiBranca.1.2.3	1	BRS-PotiBranca	2	3	Remover	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
219	BRS-PotiBranca.1.2.4	1	BRS-PotiBranca	2	4	Remover	Ram0	10/18/2021	18	10	out	2021	NA	NA	NA	NA	1	NA	NA	395	NA	395	0	0	0
220	BRS-PotiBranca.1.2.5	1	BRS-PotiBranca	2	5	Remover	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
221	BRS-GemadeOvo.1.2.1	1	BRS-GemadeOvo	2	1	Ok	Ram0	06/09/21	9	6	jun	2021	2	170	NA	NA	1	NA	NA	264	264	264	3	0	0
222	BRS-GemadeOvo.1.2.2	1	BRS-GemadeOvo	2	2	Ok	Ram0	5/27/2021	27	5	mai	2021	2	190	NA	NA	0	0	NA	251	251	251	3	7	0
223	BRS-GemadeOvo.1.2.3	1	BRS-GemadeOvo	2	3	Ok	Ram0	6/30/2021	30	6	jun	2021	0	NA	NA	NA	0	0	NA	285	285	285	1	0	0
224	BRS-GemadeOvo.1.2.4	1	BRS-GemadeOvo	2	4	Ok	Ram0	5/27/2021	27	5	mai	2021	2	205	NA	NA	1	NA	NA	251	251	251	3	0	0
225	BRS-GemadeOvo.1.2.5	1	BRS-GemadeOvo	2	5	Ok	Ram0	6/30/2021	30	6	jun	2021	1	160	NA	NA	0	0	NA	285	285	285	3	0	0
226	BRS-NovoHorizonte.1.2.1	1	BRS-NovoHorizonte	2	1	Ok	Ram0	7/20/2021	20	7	jul	2021	1	NA	NA	NA	0	0	NA	305	305	305	3	0	0
227	BRS-NovoHorizonte.1.2.2	1	BRS-NovoHorizonte	2	2	Ok	Ram0	7/20/2021	20	7	jul	2021	1	NA	NA	NA	0	0	NA	305	305	305	2	0	0
228	BRS-NovoHorizonte.1.2.3	1	BRS-NovoHorizonte	2	3	Ok	Ram0	09/09/21	9	9	set	2021	0	195	NA	NA	1	NA	NA	356	356	356	2	0	0
229	BRS-NovoHorizonte.1.2.4	1	BRS-NovoHorizonte	2	4	Ok	Ram0	11/27/2020	27	11	nov	2020	3	20	NA	NA	0	0	NA	70	70	70	4	0	0
230	BRS-NovoHorizonte.1.2.5	1	BRS-NovoHorizonte	2	5	Ok	Ram0	4/30/2021	30	4	abr	2021	2	NA	NA	NA	1	NA	NA	224	224	224	3	9	0
231	Eucalipto.1.2.1	1	Eucalipto	2	1	Ok	Ram0	7/20/2021	20	7	jul	2021	1	NA	NA	NA	0	0	NA	305	305	305	3	0	0
232	Eucalipto.1.2.2	1	Eucalipto	2	2	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	0	0	NA	285	285	285	2	0	0
233	Eucalipto.1.2.3	1	Eucalipto	2	3	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	1	NA	NA	285	285	285	2	2	0
234	Eucalipto.1.2.4	1	Eucalipto	2	4	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	0	0	NA	285	285	285	2	0	0
235	Eucalipto.1.2.5	1	Eucalipto	2	5	Ok	Ram0	10/18/2021	18	10	out	2021	NA	NA	NA	NA	1	NA	NA	395	NA	395	0	0	0
236	BRSCS-01.1.2.1	1	BRSCS-01	2	1	Ok	Ram0	5/27/2021	27	5	mai	2021	2	165	NA	NA	1	NA	NA	251	251	251	3	0	0
237	BRSCS-01.1.2.2	1	BRSCS-01	2	2	Ok	Ram0	6/30/2021	30	6	jun	2021	2	NA	NA	NA	1	1	NA	285	285	285	3	4	2
238	BRSCS-01.1.2.3	1	BRSCS-01	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
239	BRSCS-01.1.2.4	1	BRSCS-01	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
240	BRSCS-01.1.2.5	1	BRSCS-01	2	5	Ok	Ram0	6/30/2021	30	6	jun	2021	2	NA	NA	NA	1	NA	NA	285	285	285	3	0	0
241	BRS-Caipira.1.2.1	1	BRS-Caipira	2	1	Ok	Ram0	7/20/2021	20	7	jul	2021	0	165	165	NA	0	0	NA	305	305	305	2	0	0
242	BRS-Caipira.1.2.2	1	BRS-Caipira	2	2	Ok	Ram0	9/29/2021	29	9	set	2021	NA	NA	NA	NA	1	NA	NA	376	376	376	1	0	0
243	BRS-Caipira.1.2.3	1	BRS-Caipira	2	3	Ok	Ram0	6/30/2021	30	6	jun	2021	1	175	NA	NA	0	0	NA	285	285	285	3	0	0
244	BRS-Caipira.1.2.4	1	BRS-Caipira	2	4	Ok	Ram0	7/20/2021	20	7	jul	2021	0	170	170	NA	0	0	NA	305	305	305	1	0	0
245	BRS-Caipira.1.2.5	1	BRS-Caipira	2	5	Ok	Ram0	6/30/2021	30	6	jun	2021	1	160	NA	NA	0	0	NA	285	285	285	3	0	0
246	BGM-0630.1.2.1	1	BGM-0630	2	1	Ok	Ram0	09/07/21	7	9	set	2021	0	250	250	NA	1	NA	NA	354	354	354	1	2	0
247	BGM-0630.1.2.2	1	BGM-0630	2	2	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	1	0	0
248	BGM-0630.1.2.3	1	BGM-0630	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
249	BGM-0630.1.2.4	1	BGM-0630	2	4	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
250	BGM-0630.1.2.5	1	BGM-0630	2	5	Ok	Ram0	9/29/2021	29	9	set	2021	NA	NA	NA	NA	3	NA	NA	376	376	376	1	0	0
251	BRS-Kiriris.1.2.1	1	BRS-Kiriris	2	1	Ok	Ram0	1/23/2021	23	1	jan	2021	4	105	NA	NA	1	NA	NA	127	127	127	6	0	0
252	BRS-Kiriris.1.2.2	1	BRS-Kiriris	2	2	Ok	Ram0	06/09/21	9	6	jun	2021	0	160	160	NA	0	0	NA	264	264	264	1	0	0
253	BRS-Kiriris.1.2.3	1	BRS-Kiriris	2	3	Ok	Ram0	6/30/2021	30	6	jun	2021	1	210	NA	NA	0	0	NA	285	285	285	3	0	0
254	BRS-Kiriris.1.2.4	1	BRS-Kiriris	2	4	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	0	0	NA	285	285	285	2	0	0
255	BRS-Kiriris.1.2.5	1	BRS-Kiriris	2	5	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	0	0	NA	285	285	285	2	0	0
256	BGM-1128.1.2.1	1	BGM-1128	2	1	Ok	Ram0	01/07/21	7	1	jan	2021	5	50	NA	NA	0	0	NA	111	111	111	6	0	0
257	BGM-1128.1.2.2	1	BGM-1128	2	2	Ok	Ram0	1/23/2021	23	1	jan	2021	5	40	NA	NA	0	0	NA	127	127	127	6	0	0
258	BGM-1128.1.2.3	1	BGM-1128	2	3	Ok	Ram0	11/27/2020	27	11	nov	2020	5	25	NA	NA	1	NA	NA	70	70	70	6	3	4
259	BGM-1128.1.2.4	1	BGM-1128	2	4	Ok	Ram0	11/27/2020	27	11	nov	2020	5	30	NA	NA	1	NA	NA	70	70	70	7	0	0
260	BGM-1128.1.2.5	1	BGM-1128	2	5	Ok	Ram0	11/27/2020	27	11	nov	2020	5	30	NA	NA	0	0	NA	70	70	70	7	0	0
261	BRS-Tapioqueira.1.2.1	1	BRS-Tapioqueira	2	1	Ok	Ram0	4/16/2021	16	4	abr	2021	3	140	NA	NA	0	0	NA	210	210	210	4	0	0
262	BRS-Tapioqueira.1.2.2	1	BRS-Tapioqueira	2	2	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
263	BRS-Tapioqueira.1.2.3	1	BRS-Tapioqueira	2	3	Ok	Ram0	5/27/2021	27	5	mai	2021	3	140	NA	NA	1	NA	NA	251	251	251	4	0	0
264	BRS-Tapioqueira.1.2.4	1	BRS-Tapioqueira	2	4	Ok	Ram0	08/05/21	5	8	ago	2021	2	NA	NA	NA	0	0	NA	321	321	321	4	0	0
265	BRS-Tapioqueira.1.2.5	1	BRS-Tapioqueira	2	5	Ok	Ram0	1/23/2021	23	1	jan	2021	5	90	NA	NA	0	0	NA	127	127	127	6	0	0
266	Corrente.1.2.1	1	Corrente	2	1	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	1	NA	NA	285	285	285	3	0	0
267	Corrente.1.2.2	1	Corrente	2	2	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	0	0	NA	285	285	285	3	0	0
268	Corrente.1.2.3	1	Corrente	2	3	Ok	Ram0	5/27/2021	27	5	mai	2021	2	170	NA	NA	0	0	NA	251	251	251	4	0	0
269	Corrente.1.2.4	1	Corrente	2	4	Ok	Ram0	5/27/2021	27	5	mai	2021	2	170	NA	NA	0	0	NA	251	251	251	3	0	0
270	Corrente.1.2.5	1	Corrente	2	5	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	0	0	NA	285	285	285	3	0	0
271	NegaMaluca.1.2.1	1	NegaMaluca	2	1	Ok	Ram0	06/09/21	9	6	jun	2021	2	NA	NA	NA	0	0	NA	264	264	264	3	0	0
272	NegaMaluca.1.2.2	1	NegaMaluca	2	2	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
273	NegaMaluca.1.2.3	1	NegaMaluca	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
274	NegaMaluca.1.2.4	1	NegaMaluca	2	4	Ok	Ram0	06/09/21	9	6	jun	2021	0	235	235	NA	0	0	NA	264	264	264	1	0	0
275	NegaMaluca.1.2.5	1	NegaMaluca	2	5	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	0	0	NA	285	285	285	2	0	0
276	2011-34-69.1.2.1	1	2011-34-69	2	1	Ok	Ram0	4/24/2021	24	4	abr	2021	3	165	NA	NA	0	0	NA	218	218	218	5	12	0
277	2011-34-69.1.2.2	1	2011-34-69	2	2	Ok	Ram0	05/03/21	3	5	mai	2021	4	90	NA	NA	0	0	NA	227	227	227	6	2	5
278	2011-34-69.1.2.3	1	2011-34-69	2	3	Ok	Ram0	9/29/2021	29	9	set	2021	NA	NA	NA	NA	1	NA	NA	376	376	376	1	0	0
279	2011-34-69.1.2.4	1	2011-34-69	2	4	Ok	Ram0	4/16/2021	16	4	abr	2021	3	95	NA	NA	0	0	NA	210	210	210	4	1	0
280	2011-34-69.1.2.5	1	2011-34-69	2	5	Ok	Ram0	3/18/2021	18	3	mar	2021	3	130	NA	NA	0	0	NA	181	181	181	4	0	0
281	Correntao.1.2.1	1	Correntao	2	1	Ok	Ram0	5/27/2021	27	5	mai	2021	2	200	NA	NA	0	0	NA	251	251	251	3	0	0
282	Correntao.1.2.2	1	Correntao	2	2	Ok	Ram0	05/03/21	3	5	mai	2021	3	75	NA	NA	0	0	NA	227	227	227	5	1	0
283	Correntao.1.2.3	1	Correntao	2	3	Ok	Ram0	2/19/2021	19	2	fev	2021	4	145	NA	NA	0	0	NA	154	154	154	5	0	0
284	Correntao.1.2.4	1	Correntao	2	4	Ok	Ram0	5/27/2021	27	5	mai	2021	2	190	NA	NA	0	0	NA	251	251	251	4	0	0
285	Correntao.1.2.5	1	Correntao	2	5	Ok	Ram0	7/20/2021	20	7	jul	2021	1	NA	NA	NA	0	0	NA	305	305	305	3	0	0
286	BRS-Dourada.1.2.1	1	BRS-Dourada	2	1	Ok	Ram0	5/27/2021	27	5	mai	2021	3	150	NA	NA	0	0	NA	251	251	251	4	1	0
287	BRS-Dourada.1.2.2	1	BRS-Dourada	2	2	Ok	Ram0	5/27/2021	27	5	mai	2021	1	215	NA	NA	1	NA	NA	251	251	251	2	0	0
288	BRS-Dourada.1.2.3	1	BRS-Dourada	2	3	Ok	Ram0	5/27/2021	27	5	mai	2021	1	 NA	NA	NA	1	NA	NA	251	251	251	2	0	0
289	BRS-Dourada.1.2.4	1	BRS-Dourada	2	4	Ok	Ram0	4/24/2021	24	4	abr	2021	2	185	NA	NA	0	0	NA	218	218	218	3	0	0
290	BRS-Dourada.1.2.5	1	BRS-Dourada	2	5	Ok	Ram0	6/30/2021	30	6	jun	2021	2	NA	NA	NA	1	NA	NA	285	285	285	3	0	0
291	2011-34-45.1.2.1	1	2011-34-45	2	1	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	0	0	NA	285	285	285	3	0	0
292	2011-34-45.1.2.2	1	2011-34-45	2	2	Ok	Ram0	6/30/2021	30	6	jun	2021	0	NA	NA	NA	0	NA	NA	285	285	285	2	0	0
293	2011-34-45.1.2.3	1	2011-34-45	2	3	Ok	Ram0	01/07/21	7	1	jan	2021	4	60	NA	NA	0	0	NA	111	111	111	5	0	0
294	2011-34-45.1.2.4	1	2011-34-45	2	4	Ok	Ram0	06/09/21	9	6	jun	2021	1	200	NA	NA	0	0	NA	264	264	264	3	0	0
295	2011-34-45.1.2.5	1	2011-34-45	2	5	Ok	Ram0	06/09/21	9	6	jun	2021	1	190	NA	NA	0	0	NA	264	264	264	3	0	0
296	BRS-Mulatinha.1.2.1	1	BRS-Mulatinha	2	1	Ok	Ram0	6/30/2021	30	6	jun	2021	2	200	NA	NA	1	NA	NA	285	285	285	3	0	0
297	BRS-Mulatinha.1.2.2	1	BRS-Mulatinha	2	2	Ok	Ram0	7/20/2021	20	7	jul	2021	1	NA	NA	NA	0	0	NA	305	305	305	3	1	0
298	BRS-Mulatinha.1.2.3	1	BRS-Mulatinha	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
299	BRS-Mulatinha.1.2.4	1	BRS-Mulatinha	2	4	Ok	Ram0	6/30/2021	30	6	jun	2021	2	185	NA	NA	0	0	NA	285	285	285	3	1	0
300	BRS-Mulatinha.1.2.5	1	BRS-Mulatinha	2	5	Ok	Ram0	6/30/2021	30	6	jun	2021	2	180	NA	NA	0	0	NA	285	285	285	3	1	0
301	BRS-Formosa.1.2.1	1	BRS-Formosa	2	1	Ok	Ram0	08/05/21	5	8	ago	2021	0	NA	NA	NA	1	NA	NA	321	321	321	2	0	0
302	BRS-Formosa.1.2.2	1	BRS-Formosa	2	2	Ok	Ram0	6/30/2021	30	6	jun	2021	1	160	NA	NA	0	0	NA	285	285	285	3	0	0
303	BRS-Formosa.1.2.3	1	BRS-Formosa	2	3	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
304	BRS-Formosa.1.2.4	1	BRS-Formosa	2	4	Ok	Ram0	6/30/2021	30	6	jun	2021	2	160	NA	NA	0	0	NA	285	285	285	3	0	0
305	BRS-Formosa.1.2.5	1	BRS-Formosa	2	5	Ok	Ram0	7/20/2021	20	7	jul	2021	0	170	170	NA	0	0	NA	305	305	305	1	0	0
306	BGM-0590.1.2.1	1	BGM-0590	2	1	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
307	BGM-0590.1.2.2	1	BGM-0590	2	2	Ok	Ram0	6/30/2021	30	6	jun	2021	1	NA	NA	NA	0	0	NA	285	285	285	3	0	0
308	BGM-0590.1.2.3	1	BGM-0590	2	3	Ok	Ram0	10/18/2021	18	10	out	2021	NA	NA	NA	NA	1	NA	NA	395	NA	395	0	0	0
309	BGM-0590.1.2.4	1	BGM-0590	2	4	Ok	Ram0	06/09/21	9	6	jun	2021	1	NA	NA	NA	1	NA	NA	264	264	264	3	0	0
310	BGM-0590.1.2.5	1	BGM-0590	2	5	Ok	Ram0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	450	0	0	0
311	BGM-0598.1.2.1	1	BGM-0598	2	1	Ok	Ram0	02/09/21	9	2	fev	2021	5	100	197	NA	0	0	NA	144	144	144	6	7	0
312	BGM-0598.1.2.2	1	BGM-0598	2	2	Ok	Ram0	5/27/2021	27	5	mai	2021	2	180	NA	NA	0	0	NA	251	251	251	4	0	0
313	BGM-0598.1.2.3	1	BGM-0598	2	3	Ok	Ram0	5/27/2021	27	5	mai	2021	3	165	NA	NA	0	0	NA	251	251	251	4	0	0
314	BGM-0598.1.2.4	1	BGM-0598	2	4	Ok	Ram0	3/18/2021	18	3	mar	2021	4	125	NA	NA	0	0	NA	181	181	181	5	9	0
315	BGM-0598.1.2.5	1	BGM-0598	2	5	Ok	Ram0	04/04/21	4	4	abr	2021	3	150	NA	NA	0	0	NA	198	198	198	5	0	0
316	BGM-0945.1.2.1	1	BGM-0945	2	1	Remover	Ram0	03/05/21	5	3	mar	2021	4	145	NA	NA	0	0	NA	168	168	168	5	2	0
317	BGM-0945.1.2.2	1	BGM-0945	2	2	Remover	Ram0	1/23/2021	23	1	jan	2021	2	80	191	NA	1	NA	NA	127	127	127	3	0	0
